Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
37649,313943,313943,10000,2025-10-07,1
37650,955135,955135,10000,2025-08-28,1
37651,64619,64619,10000,2025-07-21,1
37652,276968,276968,10000,2025-09-28,1
37653,663646,663646,10000,2025-03-28,1
37654,569967,569967,10000,2025-04-14,1
37655,2681,2681,10000,2025-04-28,1
37656,255678,255678,10000,2025-07-28,1
37657,649755,649755,10000,2025-04-14,1
37658,646607,646607,10000,2025-09-07,1
37659,753743,753743,10000,2025-05-28,1
37660,582120,582120,10000,2025-06-28,1
37661,478986,478986,10000,2025-09-14,1
37662,25427,25427,10000,2025-06-21,1
37663,591317,591317,10000,2025-08-14,1
37664,255733,255733,10000,2025-09-21,1
37665,838178,838178,10000,2025-02-06,1
37666,854875,854875,10000,2025-09-21,1
37667,1698,1698,10000,2025-08-21,1
37668,324602,324602,10000,2025-11-21,1
37669,317464,317464,10000,2025-05-21,1
37670,754957,754957,10000,2025-09-21,1
37671,183867,183867,10000,2025-05-14,1
37672,719379,719379,10000,2025-07-07,1
37673,353790,353790,10000,2025-08-21,1
37674,179971,179971,10000,2025-09-21,1
37675,593398,593398,10000,2025-04-21,1
37676,456988,456988,10000,2025-08-07,1
37677,301804,301804,10000,2025-08-07,1
37678,610769,610769,10000,2025-10-07,1
37679,858938,858938,10000,2025-10-28,1
37680,20997,20997,10000,2025-05-14,1
37681,792380,792380,10000,2025-12-21,1
37682,676923,676923,10000,2025-07-07,1
37683,821240,821240,10000,2025-10-28,1
37684,70834,70834,10000,2025-07-14,1
37685,39518,39518,10000,2025-12-21,1
37686,407599,407599,10000,2025-08-28,1
37687,105025,105025,10000,2025-12-14,1
37688,851009,851009,10000,2025-02-27,1
37689,496181,496181,10000,2025-09-07,1
37690,688338,688338,10000,2025-09-14,1
37691,982341,982341,10000,2025-12-28,1
37692,779668,779668,10000,2025-03-28,1
37693,577494,577494,10000,2025-11-07,1
37694,219674,219674,10000,2025-03-14,1
37695,500587,500587,10000,2025-09-21,1
37696,532452,532452,10000,2025-10-14,1
37697,614246,614246,10000,2025-04-07,1
37698,888899,888899,10000,2025-09-07,1
37699,30497,30497,10000,2025-04-28,1
37700,258715,258715,10000,2025-11-14,1
37701,938878,938878,10000,2025-03-28,1
37702,951902,951902,10000,2025-10-28,1
37703,96157,96157,10000,2025-09-21,1
37704,288307,288307,10000,2025-09-21,1
37705,292014,292014,10000,2025-11-07,1
37706,280850,280850,10000,2025-05-07,1
37707,30064,30064,10000,2025-02-20,1
37708,302672,302672,10000,2025-12-21,1
37709,746661,746661,10000,2025-01-20,1
37710,594299,594299,10000,2025-10-07,1
37711,372334,372334,10000,2025-04-21,1
37712,690954,690954,10000,2025-11-07,1
37713,480480,480480,10000,2025-10-14,1
37714,254444,254444,10000,2025-03-14,1
37715,45580,45580,10000,2025-07-14,1
37716,781316,781316,10000,2025-09-28,1
37717,984110,984110,10000,2025-10-28,1
37718,325266,325266,10000,2025-09-14,1
37719,881836,881836,10000,2025-05-21,1
37720,792495,792495,10000,2025-04-14,1
37721,954884,954884,10000,2025-12-21,1
37722,33334,33334,10000,2025-01-27,1
37723,213825,213825,10000,2025-03-21,1
37724,391098,391098,10000,2025-07-28,1
37725,296345,296345,10000,2025-09-07,1
37726,483012,483012,10000,2025-09-14,1
37727,370345,370345,10000,2025-11-14,1
37728,295643,295643,10000,2025-10-07,1
37729,304892,304892,10000,2025-01-13,1
37730,143936,143936,10000,2025-04-07,1
37731,270526,270526,10000,2025-02-20,1
37732,821226,821226,10000,2025-10-14,1
37733,193092,193092,10000,2025-07-28,1
37734,495798,495798,10000,2025-08-21,1
37735,650975,650975,10000,2025-08-14,1
37736,335246,335246,10000,2025-12-21,1
37737,52823,52823,10000,2025-04-28,1
37738,834081,834081,10000,2025-11-28,1
37739,882263,882263,10000,2025-07-21,1
37740,625653,625653,10000,2025-06-07,1
37741,694766,694766,10000,2025-04-07,1
37742,972521,972521,10000,2025-02-27,1
37743,820761,820761,10000,2025-07-07,1
37744,331542,331542,10000,2025-11-07,1
37745,606093,606093,10000,2025-12-28,1
37746,229350,229350,10000,2025-08-21,1
37747,695969,695969,10000,2025-07-21,1
37748,536264,536264,10000,2025-03-14,1
37749,412069,412069,10000,2025-11-14,1
37750,328635,328635,10000,2025-11-28,1
37751,225920,225920,10000,2025-04-07,1
37752,332380,332380,10000,2025-02-20,1
37753,246743,246743,10000,2025-02-27,1
37754,466030,466030,10000,2025-04-21,1
37755,129134,129134,10000,2025-10-28,1
37756,9103,9103,10000,2025-11-14,1
37757,301239,301239,10000,2025-01-20,1
37758,385496,385496,10000,2025-04-07,1
37759,887333,887333,10000,2025-05-28,1
37760,299950,299950,10000,2025-07-14,1
37761,417620,417620,10000,2025-01-13,1
37762,584455,584455,10000,2025-11-14,1
37763,423269,423269,10000,2025-06-21,1
37764,794837,794837,10000,2025-09-07,1
37765,53809,53809,10000,2025-01-06,1
37766,379518,379518,10000,2025-12-07,1
37767,747264,747264,10000,2025-09-14,1
37768,734217,734217,10000,2025-01-20,1
37769,439030,439030,10000,2025-07-14,1
37770,825540,825540,10000,2025-07-28,1
37771,803712,803712,10000,2025-12-07,1
37772,412022,412022,10000,2025-09-28,1
37773,545605,545605,10000,2025-09-21,1
37774,992399,992399,10000,2025-06-21,1
37775,939902,939902,10000,2025-01-13,1
37776,29247,29247,10000,2025-11-28,1
37777,627832,627832,10000,2025-05-21,1
37778,542615,542615,10000,2025-07-21,1
37779,467562,467562,10000,2025-06-28,1
37780,574786,574786,10000,2025-06-14,1
37781,395148,395148,10000,2025-08-21,1
37782,594337,594337,10000,2025-11-14,1
37783,893030,893030,10000,2025-12-21,1
37784,753256,753256,10000,2025-01-27,1
37785,962174,962174,10000,2025-11-21,1
37786,125239,125239,10000,2025-03-07,1
37787,871178,871178,10000,2025-04-07,1
37788,235053,235053,10000,2025-03-21,1
37789,322565,322565,10000,2025-04-28,1
37790,911744,911744,10000,2025-02-06,1
37791,218935,218935,10000,2025-03-07,1
37792,377061,377061,10000,2025-03-21,1
37793,226032,226032,10000,2025-07-28,1
37794,505687,505687,10000,2025-08-28,1
37795,682732,682732,10000,2025-05-21,1
37796,266049,266049,10000,2025-11-28,1
37797,500953,500953,10000,2025-09-21,1
37798,984255,984255,10000,2025-03-21,1
37799,734980,734980,10000,2025-02-20,1
37800,609428,609428,10000,2025-02-06,1
37801,608245,608245,10000,2025-11-14,1
37802,624318,624318,10000,2025-10-14,1
37803,744380,744380,10000,2025-10-28,1
37804,322788,322788,10000,2025-12-07,1
37805,875469,875469,10000,2025-12-28,1
37806,389469,389469,10000,2025-02-13,1
37807,813944,813944,10000,2025-11-21,1
37808,915128,915128,10000,2025-05-07,1
37809,489911,489911,10000,2025-07-21,1
37810,169404,169404,10000,2025-11-07,1
37811,42629,42629,10000,2025-06-21,1
37812,591584,591584,10000,2025-05-07,1
37813,295216,295216,10000,2025-08-07,1
37814,762178,762178,10000,2025-06-14,1
37815,482950,482950,10000,2025-07-14,1
37816,571584,571584,10000,2025-09-14,1
37817,473587,473587,10000,2025-12-14,1
37818,666744,666744,10000,2025-09-14,1
37819,581411,581411,10000,2025-07-21,1
37820,149250,149250,10000,2025-10-14,1
37821,551057,551057,10000,2025-08-14,1
37822,192483,192483,10000,2025-11-28,1
37823,71529,71529,10000,2025-06-07,1
37824,768248,768248,10000,2025-01-13,1
37825,935005,935005,10000,2025-08-28,1
37826,520984,520984,10000,2025-06-14,1
37827,593374,593374,10000,2025-03-28,1
37828,139484,139484,10000,2025-02-06,1
37829,498238,498238,10000,2025-04-21,1
37830,947282,947282,10000,2025-03-14,1
37831,178598,178598,10000,2025-12-21,1
37832,70109,70109,10000,2025-07-21,1
37833,402078,402078,10000,2025-07-28,1
37834,551142,551142,10000,2025-11-07,1
37835,479961,479961,10000,2025-05-14,1
37836,495279,495279,10000,2025-03-21,1
37837,634772,634772,10000,2025-05-07,1
37838,798731,798731,10000,2025-04-28,1
37839,845267,845267,10000,2025-06-21,1
37840,65229,65229,10000,2025-03-21,1
37841,415027,415027,10000,2025-12-14,1
37842,429507,429507,10000,2025-07-07,1
37843,181909,181909,10000,2025-01-06,1
37844,695573,695573,10000,2025-06-21,1
37845,159796,159796,10000,2025-08-07,1
37846,268696,268696,10000,2025-02-20,1
37847,585461,585461,10000,2025-08-14,1
37848,460167,460167,10000,2025-04-14,1
37849,37444,37444,10000,2025-04-21,1
37850,965871,965871,10000,2025-12-28,1
37851,447425,447425,10000,2025-06-21,1
37852,539163,539163,10000,2025-02-13,1
37853,528563,528563,10000,2025-02-27,1
37854,501800,501800,10000,2025-01-13,1
37855,90697,90697,10000,2025-10-21,1
37856,781264,781264,10000,2025-08-07,1
37857,395063,395063,10000,2025-05-28,1
37858,136471,136471,10000,2025-11-14,1
37859,208505,208505,10000,2025-09-07,1
37860,62827,62827,10000,2025-08-28,1
37861,723511,723511,10000,2025-10-21,1
37862,359754,359754,10000,2025-12-07,1
37863,893831,893831,10000,2025-02-27,1
37864,94540,94540,10000,2025-04-21,1
37865,217090,217090,10000,2025-02-20,1
37866,397375,397375,10000,2025-09-21,1
37867,312683,312683,10000,2025-04-28,1
37868,192401,192401,10000,2025-09-07,1
37869,513938,513938,10000,2025-03-14,1
37870,233491,233491,10000,2025-12-14,1
37871,165812,165812,10000,2025-01-13,1
37872,466016,466016,10000,2025-04-07,1
37873,732661,732661,10000,2025-10-21,1
37874,76728,76728,10000,2025-08-21,1
37875,756184,756184,10000,2025-01-27,1
37876,537020,537020,10000,2025-04-07,1
37877,693194,693194,10000,2025-12-21,1
37878,460235,460235,10000,2025-06-21,1
37879,115646,115646,10000,2025-12-21,1
37880,891451,891451,10000,2025-08-28,1
37881,27609,27609,10000,2025-06-07,1
37882,64558,64558,10000,2025-05-21,1
37883,263723,263723,10000,2025-07-21,1
37884,56499,56499,10000,2025-05-14,1
37885,333036,333036,10000,2025-12-07,1
37886,411458,411458,10000,2025-03-14,1
37887,387988,387988,10000,2025-01-27,1
37888,38329,38329,10000,2025-09-21,1
37889,491345,491345,10000,2025-06-21,1
37890,665334,665334,10000,2025-11-07,1
37891,21347,21347,10000,2025-04-28,1
37892,493274,493274,10000,2025-09-28,1
37893,786601,786601,10000,2025-03-07,1
37894,569883,569883,10000,2025-01-20,1
37895,622298,622298,10000,2025-04-07,1
37896,990470,990470,10000,2025-03-14,1
37897,326455,326455,10000,2025-12-14,1
37898,44269,44269,10000,2025-12-14,1
37899,508608,508608,10000,2025-08-21,1
37900,339638,339638,10000,2025-12-21,1
37901,933008,933008,10000,2025-03-14,1
37902,585980,585980,10000,2025-01-13,1
37903,978538,978538,10000,2025-08-07,1
37904,49065,49065,10000,2025-01-20,1
37905,663541,663541,10000,2025-12-14,1
37906,534509,534509,10000,2025-05-28,1
37907,997058,997058,10000,2025-03-14,1
37908,245057,245057,10000,2025-07-21,1
37909,118323,118323,10000,2025-04-14,1
37910,145644,145644,10000,2025-12-07,1
37911,412997,412997,10000,2025-05-28,1
37912,279218,279218,10000,2025-11-21,1
37913,242214,242214,10000,2025-10-14,1
37914,479406,479406,10000,2025-11-07,1
37915,170615,170615,10000,2025-02-27,1
37916,991454,991454,10000,2025-11-21,1
37917,518978,518978,10000,2025-12-21,1
37918,377238,377238,10000,2025-09-14,1
37919,984896,984896,10000,2025-12-21,1
37920,892436,892436,10000,2025-05-07,1
37921,303214,303214,10000,2025-06-14,1
37922,215869,215869,10000,2025-10-21,1
37923,87663,87663,10000,2025-07-07,1
37924,784664,784664,10000,2025-11-21,1
37925,291343,291343,10000,2025-01-06,1
37926,611142,611142,10000,2025-10-14,1
37927,719684,719684,10000,2025-05-07,1
37928,549088,549088,10000,2025-03-28,1
37929,936608,936608,10000,2025-01-13,1
37930,994276,994276,10000,2025-08-07,1
37931,976540,976540,10000,2025-02-20,1
37932,878101,878101,10000,2025-03-07,1
37933,306021,306021,10000,2025-02-13,1
37934,579581,579581,10000,2025-07-21,1
37935,426624,426624,10000,2025-08-21,1
37936,192238,192238,10000,2025-03-28,1
37937,327476,327476,10000,2025-09-28,1
37938,590470,590470,10000,2025-04-21,1
37939,15783,15783,10000,2025-02-13,1
37940,957239,957239,10000,2025-05-28,1
37941,778587,778587,10000,2025-04-14,1
37942,442508,442508,10000,2025-01-13,1
37943,132573,132573,10000,2025-03-21,1
37944,323962,323962,10000,2025-02-20,1
37945,320965,320965,10000,2025-12-14,1
37946,369894,369894,10000,2025-08-21,1
37947,903340,903340,10000,2025-02-20,1
37948,585475,585475,10000,2025-08-28,1
37949,731686,731686,10000,2025-02-20,1
37950,576060,576060,10000,2025-12-07,1
37951,366569,366569,10000,2025-07-21,1
37952,392837,392837,10000,2025-04-28,1
37953,2033,2033,10000,2025-07-21,1
37954,599919,599919,10000,2025-02-13,1
37955,756933,756933,10000,2025-02-13,1
37956,981090,981090,10000,2025-07-28,1
37957,338876,338876,10000,2025-11-21,1
37958,832443,832443,10000,2025-06-07,1
37959,164280,164280,10000,2025-11-07,1
37960,97980,97980,10000,2025-09-14,1
37961,77009,77009,10000,2025-05-28,1
37962,102416,102416,10000,2025-10-28,1
37963,290198,290198,10000,2025-11-21,1
37964,115134,115134,10000,2025-07-28,1
37965,24170,24170,10000,2025-01-13,1
37966,403963,403963,10000,2025-09-21,1
37967,923903,923903,10000,2025-04-28,1
37968,831214,831214,10000,2025-01-27,1
37969,663700,663700,10000,2025-05-21,1
37970,22888,22888,10000,2025-07-14,1
37971,508046,508046,10000,2025-02-06,1
37972,731434,731434,10000,2025-06-14,1
37973,548679,548679,10000,2025-02-13,1
37974,302749,302749,10000,2025-03-07,1
37975,404017,404017,10000,2025-11-14,1
37976,153680,153680,10000,2025-11-21,1
37977,377336,377336,10000,2025-12-21,1
37978,258623,258623,10000,2025-08-14,1
37979,985079,985079,10000,2025-06-21,1
37980,695146,695146,10000,2025-04-21,1
37981,48156,48156,10000,2025-07-28,1
37982,128533,128533,10000,2025-03-07,1
37983,522516,522516,10000,2025-08-21,1
37984,661467,661467,10000,2025-04-14,1
37985,97705,97705,10000,2025-12-14,1
37986,578294,578294,10000,2025-01-13,1
37987,537766,537766,10000,2025-04-21,1
37988,790978,790978,10000,2025-02-20,1
37989,296945,296945,10000,2025-04-28,1
37990,571933,571933,10000,2025-08-28,1
37991,556760,556760,10000,2025-03-14,1
37992,110584,110584,10000,2025-02-20,1
37993,410750,410750,10000,2025-04-07,1
37994,78321,78321,10000,2025-12-28,1
37995,539742,539742,10000,2025-09-14,1
37996,685623,685623,10000,2025-04-14,1
37997,869796,869796,10000,2025-06-28,1
37998,422926,422926,10000,2025-07-14,1
37999,470063,470063,10000,2025-04-28,1
38000,497720,497720,10000,2025-11-21,1
38001,23835,23835,10000,2025-02-13,1
38002,688382,688382,10000,2025-10-28,1
38003,453366,453366,10000,2025-09-14,1
38004,947022,947022,10000,2025-06-28,1
38005,37779,37779,10000,2025-03-21,1
38006,470286,470286,10000,2025-12-07,1
38007,540328,540328,10000,2025-04-21,1
38008,338198,338198,10000,2025-01-13,1
38009,304715,304715,10000,2025-07-21,1
38010,464064,464064,10000,2025-12-07,1
38011,629289,629289,10000,2025-05-14,1
38012,263938,263938,10000,2025-02-20,1
38013,521883,521883,10000,2025-11-28,1
38014,518002,518002,10000,2025-04-21,1
38015,905094,905094,10000,2025-12-07,1
38016,720142,720142,10000,2025-08-07,1
38017,58513,58513,10000,2025-11-14,1
38018,853106,853106,10000,2025-11-21,1
38019,414218,414218,10000,2025-09-28,1
38020,540802,540802,10000,2025-08-07,1
38021,733576,733576,10000,2025-04-21,1
38022,341150,341150,10000,2025-02-06,1
38023,15918,15918,10000,2025-06-28,1
38024,764527,764527,10000,2025-11-14,1
38025,230120,230120,10000,2025-09-28,1
38026,91545,91545,10000,2025-02-13,1
38027,477637,477637,10000,2025-01-06,1
38028,437384,437384,10000,2025-01-13,1
38029,968991,968991,10000,2025-07-07,1
38030,292065,292065,10000,2025-12-28,1
38031,9889,9889,10000,2025-01-06,1
38032,579314,579314,10000,2025-10-28,1
38033,848690,848690,10000,2025-10-28,1
38034,803337,803337,10000,2025-11-28,1
38035,361622,361622,10000,2025-01-13,1
38036,872084,872084,10000,2025-09-28,1
38037,783765,783765,10000,2025-06-07,1
38038,998363,998363,10000,2025-10-07,1
38039,271402,271402,10000,2025-07-14,1
38040,937393,937393,10000,2025-03-07,1
38041,852922,852922,10000,2025-05-21,1
38042,169624,169624,10000,2025-06-14,1
38043,598431,598431,10000,2025-01-20,1
38044,605971,605971,10000,2025-08-28,1
38045,96454,96454,10000,2025-07-14,1
38046,610899,610899,10000,2025-02-13,1
38047,276595,276595,10000,2025-09-21,1
38048,301719,301719,10000,2025-05-14,1
38049,325082,325082,10000,2025-03-14,1
38050,235345,235345,10000,2025-01-06,1
38051,657814,657814,10000,2025-04-21,1
38052,670075,670075,10000,2025-10-21,1
38053,34919,34919,10000,2025-05-28,1
38054,259247,259247,10000,2025-04-28,1
38055,747752,747752,10000,2025-01-13,1
38056,915851,915851,10000,2025-04-28,1
38057,764550,764550,10000,2025-12-07,1
38058,157600,157600,10000,2025-08-07,1
38059,704456,704456,10000,2025-09-28,1
38060,590080,590080,10000,2025-03-28,1
38061,428569,428569,10000,2025-12-14,1
38062,122296,122296,10000,2025-02-20,1
38063,508601,508601,10000,2025-08-14,1
38064,102372,102372,10000,2025-09-14,1
38065,20097,20097,10000,2025-11-28,1
38066,136592,136592,10000,2025-03-14,1
38067,474478,474478,10000,2025-05-21,1
38068,967359,967359,10000,2025-01-20,1
38069,446594,446594,10000,2025-03-14,1
38070,880731,880731,10000,2025-05-14,1
38071,574755,574755,10000,2025-05-14,1
38072,84024,84024,10000,2025-07-28,1
38073,587092,587092,10000,2025-01-27,1
38074,72421,72421,10000,2025-11-14,1
38075,436858,436858,10000,2025-08-07,1
38076,285395,285395,10000,2025-10-07,1
38077,452952,452952,10000,2025-07-28,1
38078,915501,915501,10000,2025-05-14,1
38079,609610,609610,10000,2025-08-07,1
38080,366098,366098,10000,2025-04-07,1
38081,172315,172315,10000,2025-10-21,1
38082,503623,503623,10000,2025-01-06,1
38083,144682,144682,10000,2025-04-21,1
38084,363871,363871,10000,2025-03-07,1
38085,570089,570089,10000,2025-08-14,1
38086,159399,159399,10000,2025-07-07,1
38087,730123,730123,10000,2025-11-14,1
38088,902630,902630,10000,2025-03-14,1
38089,151378,151378,10000,2025-08-07,1
38090,590386,590386,10000,2025-01-27,1
38091,883704,883704,10000,2025-06-28,1
38092,205706,205706,10000,2025-01-13,1
38093,124499,124499,10000,2025-02-27,1
38094,331983,331983,10000,2025-01-20,1
38095,537362,537362,10000,2025-03-14,1
38096,839336,839336,10000,2025-04-07,1
38097,459458,459458,10000,2025-05-07,1
38098,803078,803078,10000,2025-03-14,1
38099,883246,883246,10000,2025-03-28,1
38100,726622,726622,10000,2025-04-21,1
38101,31245,31245,10000,2025-05-14,1
38102,321178,321178,10000,2025-07-14,1
38103,564637,564637,10000,2025-09-21,1
38104,638637,638637,10000,2025-11-28,1
38105,262862,262862,10000,2025-03-14,1
38106,882958,882958,10000,2025-06-14,1
38107,162440,162440,10000,2025-10-28,1
38108,508005,508005,10000,2025-12-28,1
38109,79755,79755,10000,2025-11-28,1
38110,847236,847236,10000,2025-11-07,1
38111,361294,361294,10000,2025-02-20,1
38112,806867,806867,10000,2025-07-21,1
38113,31452,31452,10000,2025-12-07,1
38114,635048,635048,10000,2025-02-06,1
38115,614344,614344,10000,2025-07-14,1
38116,447394,447394,10000,2025-05-21,1
38117,448516,448516,10000,2025-06-14,1
38118,442430,442430,10000,2025-10-28,1
38119,426464,426464,10000,2025-03-14,1
38120,589548,589548,10000,2025-10-14,1
38121,694848,694848,10000,2025-06-28,1
38122,444917,444917,10000,2025-08-14,1
38123,43164,43164,10000,2025-12-07,1
38124,92825,92825,10000,2025-08-14,1
38125,509401,509401,10000,2025-10-21,1
38126,875241,875241,10000,2025-05-14,1
38127,408537,408537,10000,2025-03-21,1
38128,116943,116943,10000,2025-07-07,1
38129,650165,650165,10000,2025-05-28,1
38130,720010,720010,10000,2025-03-28,1
38131,343467,343467,10000,2025-06-07,1
38132,242146,242146,10000,2025-08-07,1
38133,951728,951728,10000,2025-05-07,1
38134,775025,775025,10000,2025-07-21,1
38135,416688,416688,10000,2025-06-28,1
38136,311473,311473,10000,2025-01-06,1
38137,792258,792258,10000,2025-08-21,1
38138,220406,220406,10000,2025-03-14,1
38139,372289,372289,10000,2025-03-07,1
38140,206268,206268,10000,2025-07-28,1
38141,874046,874046,10000,2025-02-06,1
38142,532527,532527,10000,2025-12-28,1
38143,25901,25901,10000,2025-10-07,1
38144,363679,363679,10000,2025-08-28,1
38145,115287,115287,10000,2025-12-28,1
38146,572110,572110,10000,2025-02-20,1
38147,933260,933260,10000,2025-11-21,1
38148,686149,686149,10000,2025-09-21,1
38149,619346,619346,10000,2025-03-14,1
38150,431894,431894,10000,2025-01-13,1
38151,342536,342536,10000,2025-11-21,1
38152,991905,991905,10000,2025-02-13,1
38153,801516,801516,10000,2025-12-07,1
38154,173657,173657,10000,2025-06-21,1
38155,109614,109614,10000,2025-06-28,1
38156,731478,731478,10000,2025-07-28,1
38157,568405,568405,10000,2025-01-06,1
38158,515387,515387,10000,2025-02-27,1
38159,233376,233376,10000,2025-08-21,1
38160,627100,627100,10000,2025-05-21,1
38161,315970,315970,10000,2025-04-21,1
38162,326805,326805,10000,2025-11-28,1
38163,468341,468341,10000,2025-08-14,1
38164,858589,858589,10000,2025-11-14,1
38165,71726,71726,10000,2025-12-21,1
38166,821873,821873,10000,2025-07-21,1
38167,449859,449859,10000,2025-02-13,1
38168,135630,135630,10000,2025-07-28,1
38169,25617,25617,10000,2025-12-28,1
38170,432907,432907,10000,2025-10-21,1
38171,91293,91293,10000,2025-06-07,1
38172,16033,16033,10000,2025-10-21,1
38173,823528,823528,10000,2025-01-27,1
38174,133739,133739,10000,2025-05-28,1
38175,748819,748819,10000,2025-12-14,1
38176,122861,122861,10000,2025-09-07,1
38177,991057,991057,10000,2025-10-21,1
38178,377146,377146,10000,2025-06-14,1
38179,357762,357762,10000,2025-06-28,1
38180,748598,748598,10000,2025-05-07,1
38181,53382,53382,10000,2025-11-07,1
38182,677930,677930,10000,2025-04-07,1
38183,247178,247178,10000,2025-05-07,1
38184,806752,806752,10000,2025-03-28,1
38185,471855,471855,10000,2025-03-21,1
38186,810466,810466,10000,2025-05-21,1
38187,734735,734735,10000,2025-06-21,1
38188,836673,836673,10000,2025-12-28,1
38189,327126,327126,10000,2025-10-14,1
38190,979742,979742,10000,2025-11-21,1
38191,633553,633553,10000,2025-01-06,1
38192,880776,880776,10000,2025-06-28,1
38193,775446,775446,10000,2025-09-14,1
38194,441599,441599,10000,2025-07-21,1
38195,271067,271067,10000,2025-08-14,1
38196,344647,344647,10000,2025-08-28,1
38197,954961,954961,10000,2025-03-07,1
38198,845206,845206,10000,2025-04-21,1
38199,400173,400173,10000,2025-05-14,1
38200,582327,582327,10000,2025-01-20,1
38201,611874,611874,10000,2025-10-14,1
38202,614358,614358,10000,2025-07-28,1
38203,419937,419937,10000,2025-05-14,1
38204,976630,976630,10000,2025-05-21,1
38205,766097,766097,10000,2025-02-27,1
38206,695306,695306,10000,2025-09-28,1
38207,1827,1827,10000,2025-12-28,1
38208,922432,922432,10000,2025-04-21,1
38209,793677,793677,10000,2025-07-07,1
38210,878230,878230,10000,2025-07-14,1
38211,321826,321826,10000,2025-04-21,1
38212,551477,551477,10000,2025-10-07,1
38213,831680,831680,10000,2025-05-07,1
38214,680316,680316,10000,2025-10-14,1
38215,398114,398114,10000,2025-09-28,1
38216,534556,534556,10000,2025-07-14,1
38217,271464,271464,10000,2025-09-14,1
38218,541182,541182,10000,2025-08-21,1
38219,720966,720966,10000,2025-11-07,1
38220,316923,316923,10000,2025-11-28,1
38221,408584,408584,10000,2025-05-07,1
38222,630219,630219,10000,2025-11-28,1
38223,944911,944911,10000,2025-09-21,1
38224,58619,58619,10000,2025-02-27,1
38225,703374,703374,10000,2025-10-14,1
38226,59543,59543,10000,2025-09-07,1
38227,52914,52914,10000,2025-07-28,1
38228,957087,957087,10000,2025-12-28,1
38229,38223,38223,10000,2025-06-07,1
38230,312265,312265,10000,2025-03-07,1
38231,877407,877407,10000,2025-04-14,1
38232,584401,584401,10000,2025-09-21,1
38233,884568,884568,10000,2025-11-07,1
38234,831420,831420,10000,2025-08-21,1
38235,210074,210074,10000,2025-12-21,1
38236,64209,64209,10000,2025-06-07,1
38237,348506,348506,10000,2025-03-14,1
38238,842560,842560,10000,2025-01-27,1
38239,922021,922021,10000,2025-03-07,1
38240,700148,700148,10000,2025-12-21,1
38241,901295,901295,10000,2025-07-21,1
38242,78124,78124,10000,2025-06-14,1
38243,906237,906237,10000,2025-01-20,1
38244,411245,411245,10000,2025-08-14,1
38245,961336,961336,10000,2025-08-07,1
38246,784527,784527,10000,2025-07-07,1
38247,57086,57086,10000,2025-12-21,1
38248,743360,743360,10000,2025-01-13,1
38249,970988,970988,10000,2025-12-21,1
38250,281034,281034,10000,2025-11-07,1
38251,238531,238531,10000,2025-09-21,1
38252,330495,330495,10000,2025-12-28,1
38253,713432,713432,10000,2025-04-07,1
38254,632340,632340,10000,2025-09-14,1
38255,231333,231333,10000,2025-01-20,1
38256,821233,821233,10000,2025-10-21,1
38257,595534,595534,10000,2025-02-20,1
38258,918819,918819,10000,2025-06-07,1
38259,556988,556988,10000,2025-10-28,1
38260,798609,798609,10000,2025-12-28,1
38261,259660,259660,10000,2025-06-14,1
38262,903149,903149,10000,2025-08-14,1
38263,550722,550722,10000,2025-09-14,1
38264,729658,729658,10000,2025-08-07,1
38265,724175,724175,10000,2025-08-14,1
38266,551600,551600,10000,2025-02-06,1
38267,434334,434334,10000,2025-09-14,1
38268,356430,356430,10000,2025-11-07,1
38269,492528,492528,10000,2025-09-14,1
38270,790902,790902,10000,2025-12-07,1
38271,651379,651379,10000,2025-09-21,1
38272,917033,917033,10000,2025-07-21,1
38273,461387,461387,10000,2025-08-14,1
38274,532818,532818,10000,2025-10-14,1
38275,338723,338723,10000,2025-06-21,1
38276,406358,406358,10000,2025-04-07,1
38277,304220,304220,10000,2025-03-14,1
38278,321216,321216,10000,2025-08-21,1
38279,462851,462851,10000,2025-08-14,1
38280,806898,806898,10000,2025-08-21,1
38281,14050,14050,10000,2025-05-21,1
38282,528915,528915,10000,2025-02-13,1
38283,507198,507198,10000,2025-10-14,1
38284,93297,93297,10000,2025-11-28,1
38285,561671,561671,10000,2025-08-14,1
38286,703930,703930,10000,2025-04-21,1
38287,81259,81259,10000,2025-01-06,1
38288,227232,227232,10000,2025-11-07,1
38289,156814,156814,10000,2025-06-14,1
38290,74853,74853,10000,2025-07-07,1
38291,569615,569615,10000,2025-04-28,1
38292,931803,931803,10000,2025-11-28,1
38293,603487,603487,10000,2025-11-14,1
38294,362337,362337,10000,2025-12-28,1
38295,703428,703428,10000,2025-12-07,1
38296,919511,919511,10000,2025-04-28,1
38297,73953,73953,10000,2025-01-20,1
38298,251188,251188,10000,2025-04-21,1
38299,407822,407822,10000,2025-04-07,1
38300,128266,128266,10000,2025-06-14,1
38301,907311,907311,10000,2025-12-28,1
38302,621513,621513,10000,2025-02-13,1
38303,422431,422431,10000,2025-03-07,1
38304,931369,931369,10000,2025-09-21,1
38305,748178,748178,10000,2025-03-14,1
38306,293081,293081,10000,2025-10-07,1
38307,523418,523418,10000,2025-02-06,1
38308,307667,307667,10000,2025-08-14,1
38309,360263,360263,10000,2025-04-28,1
38310,82768,82768,10000,2025-02-20,1
38311,900458,900458,10000,2025-04-07,1
38312,667995,667995,10000,2025-02-13,1
